SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
1763763111.828709, -0.038158, 0.018106, -9.781960, -0.002366, 0.002133, -0.001806
1763763111.838708, -0.044442, 0.022745, -9.788693, -0.003188, 0.001834, -0.000769
1763763111.848708, -0.039504, 0.027833, -9.776124, -0.002803, 0.002185, -0.003155
1763763111.858709, -0.036960, 0.012719, -9.775525, -0.002765, 0.003651, -0.003267
1763763111.868714, -0.045490, 0.018854, -9.797372, -0.002180, 0.002917, -0.003657
1763763111.878709, -0.059107, 0.029928, -9.754127, -0.003770, 0.000679, -0.001725
1763763111.888709, -0.067786, 0.027384, -9.772832, -0.002166, 0.002951, -0.000837
1763763111.898708, -0.041300, 0.016610, -9.788693, -0.001935, 0.004242, -0.001698
1763763111.908723, -0.054917, 0.027982, -9.795427, -0.003527, 0.002311, -0.003027
1763763111.918710, -0.062549, 0.025438, -9.770737, -0.001176, 0.004364, -0.000864
1763763111.928709, -0.040851, 0.032621, -9.763105, -0.002627, 0.002490, -0.003436
1763763111.938709, -0.069432, 0.027833, -9.828647, -0.005934, 0.002658, -0.001366
1763763111.948711, -0.050877, 0.025887, -9.737667, -0.002152, 0.003285, -0.002963
1763763111.958713, -0.046238, 0.030975, -9.781062, -0.004495, 0.003335, -0.001414
1763763111.968712, -0.033668, 0.023044, -9.789442, -0.002035, 0.002270, -0.002493
1763763111.978541, -0.060304, 0.029479, -9.767146, -0.002457, 0.001727, -0.002124
1763763111.988710, -0.043096, 0.020051, -9.759365, -0.002047, 0.002969, -0.002400
1763763111.998711, -0.044592, 0.015113, -9.772533, -0.003497, 0.003864, -0.001288
1763763112.008711, -0.061950, 0.020500, -9.792734, -0.000548, 0.003818, -0.002654
1763763112.018710, -0.041899, 0.024092, -9.762507, -0.003608, 0.002525, -0.002827
1763763112.028722, -0.039804, 0.006734, -9.782708, -0.002945, 0.003388, -0.001089
1763763112.038711, -0.042347, 0.023942, -9.771784, -0.004004, 0.003000, -0.001662
1763763112.048710, -0.061202, 0.023643, -9.795726, -0.003777, 0.002474, -0.002767
1763763112.058717, -0.043844, 0.017059, -9.759215, -0.001467, 0.003331, -0.000660
1763763112.068709, -0.046388, 0.025887, -9.805902, -0.003665, 0.003701, -0.003076
1763763112.078711, -0.052523, 0.023493, -9.784953, -0.002825, 0.003057, -0.002580
1763763112.087942, -0.054019, 0.030975, -9.750835, -0.004301, 0.002689, -0.001336
1763763112.098714, -0.057910, 0.030825, -9.798869, -0.002054, 0.004538, -0.002565
1763763112.108738, -0.046986, 0.016161, -9.773131, -0.003778, 0.003237, -0.002185
1763763112.118711, -0.055665, 0.026486, -9.786449, -0.003941, 0.003345, -0.002641
1763763112.128725, -0.053870, 0.015862, -9.762208, -0.000853, 0.001467, -0.003372
1763763112.138713, -0.057012, 0.029329, -9.778219, -0.004855, 0.002978, -0.002157
1763763112.148713, -0.041300, 0.013168, -9.776722, -0.001205, 0.001686, -0.001281
1763763112.158713, -0.048183, 0.033220, -9.761011, -0.004866, 0.003254, -0.001256
1763763112.168713, -0.036512, 0.015712, -9.791986, -0.002838, 0.003958, -0.003305
1763763112.178713, -0.046238, 0.035015, -9.778518, -0.003776, 0.002745, -0.001800
1763763112.188710, -0.059705, 0.031125, -9.788245, -0.003416, 0.003829, -0.003460
1763763112.198652, -0.039504, 0.011821, -9.760861, -0.002842, 0.003681, -0.002996
1763763112.208736, -0.049380, 0.022446, -9.802311, -0.004251, 0.004185, -0.002855
1763763112.217781, -0.054019, 0.014964, -9.783307, -0.002548, 0.002866, -0.002098
1763763112.228712, -0.057610, 0.014365, -9.749339, -0.002501, 0.002975, -0.002969
1763763112.238711, -0.058209, 0.015862, -9.776124, -0.003695, 0.002520, -0.001771
1763763112.248712, -0.044293, 0.029030, -9.788394, -0.004635, 0.002683, -0.002939
1763763112.258722, -0.051475, 0.034117, -9.783905, -0.002817, 0.002585, -0.002548
1763763112.268714, -0.029479, 0.019154, -9.783606, -0.003209, 0.002047, -0.002149
1763763112.278716, -0.056413, 0.031274, -9.803957, -0.006334, 0.003279, -0.003374
1763763112.288717, -0.055216, 0.028282, -9.756970, -0.000908, 0.001526, -0.002616
1763763112.298716, -0.053121, 0.034566, -9.771784, -0.003978, 0.001854, -0.001467
1763763112.308728, -0.037858, 0.015712, -9.802161, -0.003408, 0.002968, -0.003268
1763763112.318715, -0.046837, 0.023493, -9.780912, -0.004101, 0.002470, -0.002498
1763763112.328722, -0.055516, 0.017208, -9.782558, -0.002149, 0.002674, -0.000692
1763763112.338715, -0.040701, 0.021697, -9.775076, -0.002582, 0.001409, -0.002022
1763763112.348717, -0.056114, 0.025438, -9.812935, -0.004413, 0.002929, -0.002229
1763763112.358738, -0.050578, 0.034866, -9.736769, -0.000535, 0.002242, -0.001791
1763763112.368719, -0.038457, 0.033818, -9.788245, -0.004736, 0.003776, -0.002770
1763763112.378723, -0.043993, 0.023044, -9.805303, 0.000049, 0.002959, -0.003599
1763763112.388719, -0.047734, 0.034117, -9.771336, -0.003504, 0.003770, -0.001452
1763763112.398724, -0.040701, 0.035165, -9.765500, -0.001258, 0.003320, -0.002889
1763763112.408726, -0.037559, 0.025438, -9.770587, -0.001606, 0.003612, -0.001529
1763763112.418721, -0.045939, 0.021697, -9.823110, -0.004090, 0.003064, -0.002540
1763763112.428719, -0.058658, 0.026187, -9.743054, -0.001464, 0.003623, -0.001507
1763763112.438686, -0.041150, 0.025139, -9.784204, -0.002282, 0.002888, -0.003608
1763763112.448716, -0.051625, 0.020201, -9.796026, -0.003761, 0.003578, -0.002068
1763763112.458718, -0.057162, 0.031723, -9.760262, -0.003275, 0.000550, -0.002094
1763763112.468721, -0.048632, 0.025887, -9.778518, -0.003254, 0.002203, -0.002194
1763763112.478718, -0.040851, 0.037409, -9.784055, -0.004027, 0.002076, -0.000497
1763763112.488715, -0.052822, 0.027533, -9.786150, -0.003322, 0.002592, -0.002651
1763763112.498726, -0.041150, 0.033519, -9.744850, -0.002475, 0.003465, -0.002012
1763763112.508539, -0.043395, 0.020051, -9.788843, -0.002901, 0.003045, -0.003001
1763763112.518715, -0.063446, 0.030227, -9.792285, -0.002304, 0.002481, -0.002886
1763763112.528720, -0.050877, 0.032022, -9.781361, -0.001992, 0.003235, -0.003473
1763763112.538716, -0.048333, 0.019752, -9.773730, -0.002942, 0.003545, -0.001638
1763763112.547975, -0.041599, 0.018106, -9.785401, -0.004744, 0.002849, -0.002892
1763763112.558718, -0.046837, 0.028581, -9.783606, -0.002489, 0.001739, -0.002772
1763763112.568716, -0.052373, 0.017208, -9.762956, -0.002574, 0.003311, -0.002069
1763763112.578719, -0.049530, 0.028132, -9.810092, -0.003892, 0.003231, -0.003680
1763763112.588716, -0.050578, 0.030526, -9.788993, -0.003428, 0.002443, -0.002598
1763763112.598724, -0.056563, 0.022595, -9.752032, -0.004040, 0.003788, -0.002139
1763763112.608731, -0.040253, 0.023343, -9.755923, -0.001090, 0.003986, -0.002723
1763763112.618541, -0.049530, 0.022146, -9.805303, -0.004573, 0.002866, -0.002035
1763763112.628728, -0.047285, 0.017957, -9.787197, -0.000704, 0.002523, -0.002981
1763763112.638721, -0.049979, 0.009577, -9.779117, -0.003355, 0.003654, -0.002969
1763763112.648721, -0.040701, 0.013467, -9.806051, -0.003973, 0.005093, -0.003259
1763763112.658729, -0.053570, 0.024989, -9.771635, -0.004215, 0.002300, -0.001535
1763763112.668719, -0.046537, 0.026037, -9.786000, -0.003318, 0.004096, -0.002842
1763763112.678718, -0.035614, 0.017807, -9.758467, -0.001250, 0.003504, -0.002741
1763763112.688727, -0.052074, 0.023942, -9.807398, -0.004319, 0.003784, -0.002319
1763763112.698731, -0.042048, 0.021548, -9.773580, -0.001750, 0.003052, -0.001059
1763763112.708720, -0.042048, 0.041300, -9.759813, -0.004630, 0.002461, -0.001759
1763763112.718729, -0.038307, 0.025588, -9.810989, -0.003836, 0.004087, -0.002015
1763763112.728734, -0.042198, 0.032471, -9.768343, -0.001728, 0.002667, -0.000874
1763763112.738745, -0.049979, 0.032771, -9.786599, -0.004039, 0.003908, -0.002911
1763763112.748720, -0.040701, 0.027234, -9.784803, -0.001080, 0.003098, -0.000847
1763763112.758722, -0.047435, 0.037409, -9.800515, -0.005378, 0.001336, -0.001605
1763763112.767865, -0.046537, 0.038008, -9.765949, -0.000727, 0.003567, -0.002608
1763763112.778722, -0.042347, 0.033070, -9.786299, -0.003839, 0.003696, -0.002896
1763763112.788742, -0.038158, 0.023643, -9.817574, -0.002581, 0.003510, -0.001794
1763763112.798722, -0.061800, 0.026037, -9.776872, -0.002678, 0.003564, -0.003391
1763763112.808722, -0.054019, 0.020201, -9.770587, -0.001463, 0.003582, -0.001410
1763763112.818719, -0.029628, 0.020051, -9.780613, -0.003855, 0.002547, -0.001960
1763763112.828725, -0.043545, 0.021697, -9.796475, -0.004757, 0.003655, -0.001786
1763763112.838728, -0.048483, 0.024989, -9.749339, -0.001773, 0.002871, -0.001639
1763763112.848726, -0.057311, 0.024989, -9.788544, -0.004270, 0.002934, -0.002516
1763763112.858727, -0.038607, 0.010924, -9.792883, -0.004363, 0.003724, -0.003082
1763763112.868720, -0.047585, 0.023194, -9.777471, -0.002862, 0.002047, -0.001181
1763763112.878749, -0.041749, 0.021249, -9.785701, -0.001193, 0.002852, -0.003291
1763763112.888722, -0.029778, 0.021997, -9.771336, -0.002919, 0.003210, -0.001769
1763763112.898731, -0.052672, 0.034267, -9.806051, -0.004444, 0.003185, -0.003243
1763763112.908725, -0.047285, 0.034566, -9.755773, 0.000134, 0.002971, -0.002630
1763763112.918721, -0.048782, 0.025438, -9.779566, -0.004820, 0.003445, -0.003240
1763763112.928744, -0.034267, 0.017508, -9.802460, -0.001948, 0.002988, -0.002766
1763763112.938723, -0.056413, 0.031125, -9.756222, -0.003949, 0.002780, -0.001742
1763763112.948721, -0.048782, 0.018705, -9.794529, -0.002410, 0.002825, -0.002467
1763763112.958725, -0.036661, 0.016909, -9.788843, -0.002373, 0.002728, -0.002787
1763763112.968728, -0.058957, 0.029179, -9.771336, -0.003295, 0.002859, -0.001732
1763763112.978747, -0.055665, 0.038906, -9.766098, -0.000829, 0.002456, -0.001493
1763763112.988722, -0.036811, 0.017358, -9.808895, -0.003936, 0.003019, -0.002920
1763763112.998722, -0.034716, 0.007931, -9.781960, -0.000206, 0.003098, -0.003061
1763763113.008726, -0.064943, 0.031424, -9.768043, -0.002860, 0.002761, -0.002749
1763763113.018721, -0.030077, 0.022595, -9.780912, -0.002778, 0.003398, -0.001459
1763763113.028727, -0.051475, 0.026187, -9.809343, -0.002366, 0.004369, -0.002341
1763763113.038744, -0.057311, 0.021697, -9.791237, -0.002222, 0.003043, -0.002231
1763763113.048733, -0.034866, 0.024541, -9.747543, -0.002230, 0.005171, -0.001420
1763763113.057769, -0.049680, 0.010475, -9.827300, -0.002289, 0.003380, -0.003369
1763763113.068724, -0.049680, 0.015562, -9.765350, -0.002160, 0.003278, -0.002290
1763763113.077955, -0.066140, 0.026336, -9.732879, -0.003320, 0.001879, -0.003660
1763763113.087928, -0.038906, 0.016909, -9.787347, -0.001440, 0.002709, -0.002178
1763763113.098728, -0.049829, 0.024690, -9.800216, -0.003927, 0.001497, -0.001513
1763763113.108729, -0.045789, 0.016759, -9.769241, -0.000825, 0.002872, -0.001896
1763763113.118713, -0.058209, 0.038307, -9.760262, -0.003790, 0.003938, -0.002264
1763763113.128716, -0.050578, 0.007781, -9.809044, -0.001913, 0.001900, -0.002299
1763763113.138715, -0.048183, 0.022296, -9.764602, -0.004842, 0.003267, -0.002211
1763763113.148715, -0.057610, 0.029329, -9.778368, -0.002459, 0.003107, -0.002140
1763763113.158734, -0.028730, 0.026037, -9.778069, -0.003189, 0.002986, -0.002915
1763763113.168726, -0.062399, 0.027982, -9.800365, -0.004594, 0.001648, -0.001214
1763763113.178738, -0.046537, 0.019453, -9.775525, -0.001939, 0.002919, -0.001362
1763763113.188719, -0.042347, 0.021398, -9.782109, -0.003470, 0.004216, -0.001564
1763763113.198730, -0.028880, 0.028880, -9.794080, -0.003265, 0.002752, -0.002788
1763763113.208740, -0.050428, 0.027982, -9.743353, -0.002096, 0.003398, -0.000871
1763763113.218737, -0.052672, 0.024690, -9.778668, -0.002245, 0.002096, -0.002503
1763763113.228734, -0.043245, 0.014365, -9.787796, -0.003287, 0.003915, -0.002868
1763763113.238740, -0.038307, 0.006434, -9.758616, -0.002680, 0.003196, -0.001042
1763763113.248728, -0.054917, 0.037559, -9.773131, -0.000966, 0.003726, -0.002739
1763763113.258733, -0.054917, 0.037559, -9.773131, -0.004051, 0.002730, -0.003418
1763763113.268726, -0.056413, 0.025588, -9.755175, -0.001633, 0.003095, -0.002495
1763763113.278730, -0.048483, 0.015413, -9.774328, -0.002458, 0.002927, -0.003140
1763763113.288732, -0.037409, 0.025289, -9.777321, -0.001882, 0.004576, -0.001185
1763763113.298730, -0.060154, 0.020949, -9.803508, -0.002660, 0.002999, -0.003225
1763763113.308738, -0.041749, 0.013318, -9.759963, -0.003590, 0.003155, -0.001875
1763763113.318749, -0.051176, 0.022446, -9.780912, -0.002464, 0.003077, -0.002496
1763763113.328731, -0.054019, 0.016610, -9.786449, -0.005307, 0.002622, -0.002391
1763763113.338727, -0.054468, 0.026037, -9.762507, -0.002686, 0.004177, -0.002376
1763763113.348729, -0.047136, 0.021997, -9.785850, -0.004912, 0.002153, -0.001285
1763763113.358154, -0.043545, 0.035464, -9.784803, -0.002540, 0.002911, -0.000450
1763763113.368730, -0.052373, 0.020949, -9.785401, -0.003107, 0.002510, -0.001607
1763763113.378730, -0.049829, 0.023942, -9.744999, -0.004739, 0.002546, -0.004115
1763763113.388729, -0.038307, 0.033668, -9.800964, -0.000570, 0.003410, -0.002003
1763763113.398728, -0.037559, 0.021398, -9.810391, -0.003438, 0.004436, -0.001616
1763763113.408734, -0.055366, 0.029329, -9.751883, -0.003249, 0.001901, -0.003695
1763763113.418729, -0.041450, 0.027234, -9.792434, -0.005413, 0.003096, -0.001072
1763763113.428740, -0.047734, 0.023493, -9.784953, -0.001646, 0.002943, -0.002653
1763763113.438701, -0.060454, 0.022446, -9.783606, -0.005412, 0.001704, -0.002562
1763763113.448743, -0.042198, 0.032920, -9.771336, -0.002747, 0.003297, -0.000821
1763763113.458732, -0.047435, 0.019453, -9.822811, -0.002809, 0.003115, -0.002529
1763763113.468730, -0.051924, 0.020051, -9.768941, -0.004643, 0.002969, -0.001656
1763763113.478732, -0.055665, 0.046238, -9.759215, -0.001031, 0.002137, -0.002281
1763763113.488463, -0.041150, 0.020800, -9.787945, -0.004028, 0.001879, -0.002509
1763763113.498742, -0.031125, 0.015113, -9.795278, -0.002940, 0.002542, -0.000867
1763763113.508740, -0.058059, 0.016161, -9.780314, -0.003433, 0.002727, -0.004541
1763763113.518733, -0.043993, 0.039055, -9.758018, -0.003540, 0.003402, -0.001632
1763763113.528734, -0.049530, 0.015562, -9.809044, -0.002084, 0.002805, -0.001743
1763763113.538731, -0.049081, 0.022296, -9.782858, -0.004177, 0.003468, -0.001208
1763763113.548736, -0.054767, 0.028730, -9.767295, -0.001136, 0.003205, -0.001729
1763763113.558119, -0.040552, 0.023792, -9.798420, -0.003496, 0.002996, -0.003353
1763763113.568731, -0.045490, 0.026037, -9.783307, -0.002708, 0.003534, -0.001981
1763763113.578732, -0.064045, 0.014365, -9.786898, -0.003377, 0.001361, -0.002734
1763763113.588731, -0.054019, 0.014964, -9.777022, -0.002969, 0.002655, -0.003168
1763763113.598733, -0.047585, 0.011672, -9.810541, -0.002539, 0.003070, -0.002034
1763763113.608744, -0.051326, 0.016460, -9.763105, -0.002870, 0.002651, -0.002730
1763763113.618732, -0.048483, 0.027533, -9.753229, -0.002986, 0.002863, -0.004257
1763763113.628737, -0.034417, 0.014365, -9.776274, -0.005184, 0.002155, -0.003258
1763763113.638736, -0.061950, 0.029628, -9.787646, -0.003014, 0.002298, -0.003423
1763763113.648733, -0.048483, 0.015413, -9.769241, -0.002979, 0.003477, -0.003254
1763763113.658625, -0.038307, 0.009128, -9.775076, -0.002525, 0.003546, -0.002269
1763763113.668740, -0.046986, 0.029928, -9.782558, -0.002566, 0.003955, -0.001760
1763763113.678736, -0.040253, 0.024241, -9.745897, -0.002079, 0.002863, -0.002690
1763763113.688732, -0.051176, 0.018705, -9.788095, -0.002355, 0.002951, -0.002018
1763763113.698735, -0.035614, 0.026037, -9.788693, -0.003524, 0.002828, -0.001381
1763763113.708748, -0.056114, 0.021997, -9.772832, -0.002630, 0.003014, -0.002590
1763763113.718732, -0.043545, 0.026486, -9.778518, -0.001593, 0.001464, -0.002927
1763763113.728737, -0.043993, 0.031125, -9.774777, -0.001961, 0.004520, -0.002427
1763763113.738740, -0.055665, 0.017059, -9.806351, -0.004202, 0.003753, -0.002262
1763763113.748741, -0.058957, 0.021548, -9.757419, -0.002629, 0.002473, -0.002945
1763763113.757938, -0.061950, 0.028282, -9.797672, -0.002629, 0.002473, -0.002945
1763763113.768734, -0.044442, 0.032920, -9.790639, -0.002048, 0.004099, -0.002920
1763763113.778742, -0.051924, 0.019453, -9.780763, -0.004011, 0.003564, -0.003192
1763763113.788734, -0.044442, 0.012869, -9.771336, -0.001524, 0.003095, -0.002144
1763763113.798736, -0.060903, 0.025139, -9.780015, -0.004394, 0.002498, -0.004566
1763763113.808746, -0.040701, 0.027084, -9.801562, -0.001643, 0.003582, -0.003373
1763763113.818736, -0.048483, 0.024690, -9.758317, -0.002805, 0.001568, -0.002579
1763763113.828734, -0.045789, 0.025738, -9.789591, -0.001735, 0.004721, -0.001920
1763763113.838733, -0.047435, 0.023792, -9.781810, -0.002792, 0.002682, -0.002580
1763763113.848737, -0.054917, 0.027533, -9.781212, -0.005062, 0.002735, -0.001347
1763763113.858735, -0.045191, 0.030376, -9.742007, -0.001869, 0.002943, -0.001584
1763763113.868743, -0.051625, 0.021398, -9.790639, -0.003783, 0.003400, -0.002253
1763763113.878749, -0.046238, 0.019902, -9.780015, -0.003192, 0.003393, -0.001569
1763763113.888736, -0.049530, 0.025887, -9.756521, -0.002435, 0.002089, -0.003662
1763763113.898738, -0.045639, 0.014664, -9.790639, -0.002635, 0.003798, -0.002591
1763763113.908735, -0.052523, 0.016011, -9.778817, -0.004773, 0.003129, -0.002046
1763763113.918736, -0.063746, 0.031723, -9.787646, -0.003009, 0.003686, -0.002856
1763763113.928736, -0.033818, 0.025289, -9.758018, -0.001603, 0.003915, -0.001518
1763763113.938737, -0.055366, 0.024541, -9.796924, -0.006009, 0.002282, -0.002842
1763763113.948748, -0.051176, 0.027533, -9.780164, -0.003440, 0.002854, -0.001590
1763763113.958737, -0.053570, 0.028730, -9.748291, -0.003133, 0.004536, -0.003292
1763763113.968738, -0.047585, 0.005686, -9.800814, -0.001811, 0.004300, -0.003073
1763763113.978758, -0.055516, 0.016759, -9.777920, -0.002083, 0.002980, -0.002453
1763763113.988738, -0.060304, 0.031723, -9.774777, -0.004833, 0.003215, -0.002213
1763763113.998738, -0.037409, 0.020051, -9.761310, -0.002317, 0.002965, -0.001848
1763763114.008739, -0.057012, 0.025438, -9.813384, -0.003884, 0.002719, -0.002717
1763763114.018736, -0.053570, 0.032471, -9.766098, -0.001497, 0.002537, -0.002298
1763763114.028748, -0.057910, 0.031274, -9.750536, -0.003037, 0.003528, -0.002186
1763763114.038738, -0.037409, 0.011522, -9.805752, -0.004329, 0.003021, -0.003904
1763763114.048749, -0.060753, 0.029778, -9.765051, -0.003660, 0.003505, -0.002000
1763763114.058740, -0.062249, 0.025738, -9.783606, -0.001589, 0.002472, -0.002323
1763763114.068745, -0.038307, 0.031125, -9.772682, -0.003267, 0.003394, -0.002629
1763763114.078740, -0.053121, 0.018256, -9.799467, -0.003596, 0.002102, -0.003479
1763763114.088749, -0.050578, 0.019902, -9.752930, -0.002011, 0.004075, -0.001761
1763763114.098750, -0.055964, 0.022146, -9.774628, -0.004648, 0.003762, -0.001992
1763763114.108745, -0.049380, 0.022446, -9.787047, -0.002901, 0.002631, -0.003079
1763763114.118744, -0.060005, 0.029928, -9.794230, -0.002612, 0.003068, -0.001348
1763763114.128740, -0.046537, 0.016310, -9.771784, -0.002444, 0.002735, -0.000393
1763763114.138739, -0.038008, 0.027533, -9.782708, -0.002826, 0.003695, -0.002970
1763763114.148397, -0.058059, 0.013767, -9.798420, -0.005221, 0.002818, -0.002611
1763763114.158737, -0.054468, 0.019453, -9.739762, -0.002047, 0.002111, -0.003009
1763763114.168744, -0.045340, 0.027982, -9.803657, -0.002439, 0.003577, -0.003908
1763763114.178738, -0.039355, 0.016011, -9.775226, -0.002907, 0.003597, -0.001429
1763763114.188744, -0.066738, 0.030227, -9.766397, -0.003762, 0.002551, -0.001931
1763763114.198739, -0.054917, 0.020051, -9.769690, -0.001549, 0.003336, -0.001336
1763763114.208737, -0.042198, 0.013767, -9.781960, -0.005493, 0.002658, -0.004108
1763763114.218740, -0.056713, 0.033369, -9.808446, -0.002720, 0.003801, -0.001775
1763763114.228737, -0.054618, 0.027833, -9.760711, -0.003073, 0.002370, -0.002579
1763763114.238737, -0.047136, 0.020351, -9.804854, -0.003650, 0.003588, -0.002994
1763763114.248768, -0.046986, 0.027533, -9.779416, -0.001605, 0.002344, -0.002236
1763763114.258746, -0.055067, 0.027683, -9.785850, -0.003073, 0.002763, -0.002507
1763763114.268745, -0.040552, 0.030975, -9.766248, -0.003871, 0.002839, -0.001617
1763763114.278750, -0.052672, 0.018705, -9.777920, -0.003939, 0.003091, -0.002624
1763763114.288760, -0.043245, 0.026935, -9.784055, -0.003188, 0.003149, -0.001807
1763763114.298742, -0.046088, 0.036063, -9.741109, -0.003054, 0.002335, -0.001955
1763763114.308740, -0.052822, 0.018405, -9.788993, -0.004026, 0.001581, -0.002623
1763763114.318743, -0.044592, 0.024092, -9.778219, -0.002727, 0.003307, -0.002086
1763763114.328740, -0.055516, 0.018705, -9.772682, -0.002923, 0.001777, -0.002770
1763763114.338740, -0.049231, 0.030227, -9.772233, -0.003920, 0.002750, -0.002240
1763763114.348740, -0.058658, 0.033519, -9.786898, -0.003773, 0.003563, -0.002975
1763763114.358754, -0.055665, 0.031574, -9.791237, -0.004256, 0.003134, -0.003074
1763763114.368742, -0.051026, 0.013318, -9.761908, -0.002247, 0.001950, -0.002596
1763763114.378744, -0.035913, 0.023643, -9.786150, -0.003415, 0.002631, -0.001957
1763763114.388743, -0.051924, 0.023194, -9.774029, -0.003070, 0.002336, -0.001767
1763763114.398743, -0.060304, 0.030376, -9.764452, -0.003743, 0.003035, -0.002889
1763763114.408754, -0.041749, 0.023493, -9.775376, -0.003152, 0.002793, -0.003322
1763763114.418746, -0.058059, 0.023194, -9.801113, -0.004840, 0.002953, -0.003710
1763763114.428743, -0.054318, 0.019902, -9.760711, 0.000029, 0.003788, -0.001464
1763763114.438705, -0.059107, 0.029628, -9.771485, -0.002551, 0.003835, -0.004874
1763763114.448748, -0.035763, 0.029479, -9.793033, -0.003890, 0.004003, -0.003169
1763763114.458752, -0.053271, 0.023493, -9.777022, -0.003380, 0.001778, -0.001556
1763763114.467788, -0.060304, 0.016759, -9.792434, -0.001621, 0.001984, -0.000538
1763763114.478744, -0.029329, 0.011372, -9.759664, -0.002784, 0.002866, -0.001307
1763763114.488743, -0.044592, 0.029928, -9.813234, -0.004392, 0.001885, -0.002606
1763763114.498749, -0.046837, 0.033968, -9.768941, -0.000670, 0.003650, -0.003343
1763763114.508747, -0.051326, 0.022745, -9.758616, -0.005702, 0.003650, -0.003221
1763763114.518082, -0.051775, 0.012270, -9.806351, -0.003599, 0.003988, -0.000456
1763763114.528752, -0.046986, 0.025139, -9.765500, -0.001927, 0.002929, -0.003568
1763763114.538768, -0.056114, 0.020800, -9.798570, -0.001894, 0.003247, -0.003124
